Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FDI","Foreign Direct Investment (FDI)","092","British Virgin Islands","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","49022.945937","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","092","British Virgin Islands","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","39609.971335","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","092","British Virgin Islands","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","34389.709123","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","092","British Virgin Islands","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","39103.361611","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","092","British Virgin Islands","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","39619.63521","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","096","Brunei Darussalam","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","-149.641293","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","096","Brunei Darussalam","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","460.083714","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","096","Brunei Darussalam","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","382.01849","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","096","Brunei Darussalam","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","274.599606","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","096","Brunei Darussalam","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","577.42681","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","100","Bulgaria","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","1040.26088","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","100","Bulgaria","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","1813.850191","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","100","Bulgaria","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","1142.612472","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","100","Bulgaria","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","1717.079702","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","100","Bulgaria","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","2425.934663","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","854","Burkina Faso","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","390.622114","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","854","Burkina Faso","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","2.57269","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","854","Burkina Faso","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","268.414908","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","854","Burkina Faso","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","162.969543","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","854","Burkina Faso","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","148.555726","X","Figure from international organizations","UNCTAD"
