Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
IG,Government Expenditure,208,Denmark,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,167885.6407,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,208,Denmark,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,180391.4121,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,208,Denmark,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,172408.3071,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,208,Denmark,6110,Value US$,23130,Total Expenditure (General Government),2020,2020,millions,191751.0677,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,818,Egypt,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,86237.35032,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,818,Egypt,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,54817.49824,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,818,Egypt,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,67941.59219,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,818,Egypt,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,84911.78264,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,818,Egypt,6110,Value US$,23130,Total Expenditure (General Government),2020,2020,millions,99913.80944,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,222,El Salvador,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,6078.8,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,222,El Salvador,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,6741.4,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,222,El Salvador,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,6930.7,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,222,El Salvador,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,9476.8,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,222,El Salvador,6110,Value US$,23130,Total Expenditure (General Government),2020,2020,millions,8543.5,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,233,Estonia,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,9477.618441,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,233,Estonia,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,10561.27635,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,233,Estonia,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,12033.57217,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,233,Estonia,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,12252.31267,A,Official figure,Consolidated General Government Expenditure
