Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.362828","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","100.73281","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","101.022818","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","101.42283","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","102.052847","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","101.662836","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","101.42283","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","102.132849","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.362856","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","101.932844","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","101.702837","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.602835","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.202823","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","100.922816","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","101.712838","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.17285","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","102.022846","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","101.679787","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","102.202851","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","102.492859","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.632863","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","102.992873","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","102.622863","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","102.962873","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","103.112877","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","103.322883","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","103.9529","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","105.062931","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","105.202935","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.212935","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","104.892926","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","105.02293","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","104.912927","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","104.542917","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","104.402913","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","104.832925","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","105.212935","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","104.952928","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","105.03293","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","105.052931","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","105.262937","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.792951","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","106.592974","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","106.512972","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","106.562973","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","106.322966","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","105.842953","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","98.51504","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","97.613071","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","97.913727","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","97.813508","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","97.613071","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","97.613071","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","97.412633","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","97.412633","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","97.813508","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","97.71329","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","98.114165","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","98.815696","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","98.815696","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","98.715477","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","98.815696","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","98.715477","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","98.915915","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","98.815696","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","98.915915","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","98.414821","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","98.214383","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","98.51504","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","99.016134","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","99.617446","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","99.918102","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.11854","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","100.218759","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","100.820071","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","100.820071","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","100.619634","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.519415","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","100.218759","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","100.318977","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","100.619634","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","100.719852","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","101.120727","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.321165","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.421384","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","101.521602","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","101.421384","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","101.521602","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","101.621821","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","101.220946","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","101.421384","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.922478","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","101.321165","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","101.220946","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","101.321165","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.421384","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.321165","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","101.822259","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","102.022696","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.323353","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","102.423571","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","102.824446","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","102.724228","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","102.52379","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.423571","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","102.624009","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","626","Timor-Leste","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","103.525978","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","103.782991","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","102.347071","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","100.608852","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","104.567079","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","110.348545","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","111.066505","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","111.14208","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","99.862552","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","97.897609","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","95.753176","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","100.410469","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.259319","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","100.665534","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","99.248507","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","100.901705","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","103.310649","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","106.324191","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","108.723689","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.001633","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","103.414564","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","99.163486","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","97.708672","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","98.256589","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","99.172933","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","99.607487","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","99.92868","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","99.550806","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","104.746569","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","109.337733","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","106.286404","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.133889","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","102.781626","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","98.483313","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","97.463055","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","100.127064","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","102.054219","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","103.556267","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","102.715498","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","102.177028","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","102.517114","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","106.371425","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","108.298581","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","104.056949","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","99.324082","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","97.122968","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","96.395562","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","97.888162","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","98.785612","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.827495","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.893623","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","103.735757","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","107.1933","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","108.024622","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","107.401131","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","107.580621","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","105.34172","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","104.123077","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.970563","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","104.038056","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","768","Togo","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","106.163595","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","776","Tonga","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","97.795972","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","776","Tonga","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","98.233734","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","776","Tonga","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","99.897229","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","776","Tonga","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","99.897229","X","Figure from international organizations","base year is 2015"
